taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
11900226	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JACRJV01						order			accepted			Bacteria	Patescibacteria	ABY1	JACRJV01		
11830464	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JACRDY01						order			accepted			Bacteria	Patescibacteria	ABY1	JACRDY01		
10683688	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			Veblenbacterales		Veblenbacterales	Veblenbacterales			order			accepted			Bacteria	Patescibacteria	ABY1	Veblenbacterales		
10778597	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA11705						order			accepted			Bacteria	Patescibacteria	ABY1	UBA11705		
11892790	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JACQSD01						order			accepted			Bacteria	Patescibacteria	ABY1	JACQSD01		
11616511	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JAHJFT01						order			accepted			Bacteria	Patescibacteria	ABY1	JAHJFT01		
11201887	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JABMQE01						order			accepted			Bacteria	Patescibacteria	ABY1	JABMQE01		
11725957	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			S139-126						order			accepted			Bacteria	Patescibacteria	ABY1	S139-126		
10887077	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			GWA2-43-13						order			accepted			Bacteria	Patescibacteria	ABY1	GWA2-43-13		
11209181	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UM-FILTER-42-10						order			accepted			Bacteria	Patescibacteria	ABY1	UM-FILTER-42-10		
11189144	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JAACEG01						order			accepted			Bacteria	Patescibacteria	ABY1	JAACEG01		
10697742	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			XYB2-FULL-38-15						order			accepted			Bacteria	Patescibacteria	ABY1	XYB2-FULL-38-15		
10762469	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			GWA2-46-9						order			accepted			Bacteria	Patescibacteria	ABY1	GWA2-46-9		
10868634	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			Magasanikbacterales		Magasanikbacterales	Magasanikbacterales			order			accepted			Bacteria	Patescibacteria	ABY1	Magasanikbacterales		
10743167	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA2591						order			accepted			Bacteria	Patescibacteria	ABY1	UBA2591		
10819700	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA10025						order			accepted			Bacteria	Patescibacteria	ABY1	UBA10025		
11878034	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			JACPL01						order			accepted			Bacteria	Patescibacteria	ABY1	JACPL01		
10725917	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA1544						order			accepted			Bacteria	Patescibacteria	ABY1	UBA1544		
10844270	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			BM507						order			accepted			Bacteria	Patescibacteria	ABY1	BM507		
10738207	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA9629						order			accepted			Bacteria	Patescibacteria	ABY1	UBA9629		
11137120	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			SBBC01						order			accepted			Bacteria	Patescibacteria	ABY1	SBBC01		
10730762	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA2169						order			accepted			Bacteria	Patescibacteria	ABY1	UBA2169		
10746939	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			SG8-24						order			accepted			Bacteria	Patescibacteria	ABY1	SG8-24		
10722426	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			UBA1558						order			accepted			Bacteria	Patescibacteria	ABY1	UBA1558		
10806246	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10789540			SCPX01						order			accepted			Bacteria	Patescibacteria	ABY1	SCPX01		
8227789	7ddf754f-d193-4cc9-b351-99906754a03b	32			Bigyromonadea		Bigyromonadea	Bigyromonadea			class			accepted			Chromista	Oomycota	Bigyromonadea			
8253982	7ddf754f-d193-4cc9-b351-99906754a03b	32			Hyphochytrea		Hyphochytrea	Hyphochytrea			class			accepted			Chromista	Oomycota	Hyphochytrea			
8179345	7ddf754f-d193-4cc9-b351-99906754a03b	32			Peronosporea		Peronosporea	Peronosporea			class			accepted			Chromista	Oomycota	Peronosporea			
11111999	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			UM-FILTER-43-11						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	UM-FILTER-43-11		
10861840	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			UBA4473						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	UBA4473		
11162583	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			CAIRYL01						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	CAIRYL01		
10757093	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			Peribacterales		Peribacterales	Peribacterales			order			accepted			Bacteria	Patescibacteria	Gracilibacteria	Peribacterales		
11574705	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			JAHISY01						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	JAHISY01		
10764454	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			UBA1369						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	UBA1369		
10753304	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10713104			1-14-2-50-48-13						order			accepted			Bacteria	Patescibacteria	Gracilibacteria	1-14-2-50-48-13		
8318312	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Prostomatea		Prostomatea	Prostomatea			class			accepted			Chromista	Ciliophora	Prostomatea			
8229102	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Colpodea		Colpodea	Colpodea			class			accepted			Chromista	Ciliophora	Colpodea			
7982209	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Spirotrichea		Spirotrichea	Spirotrichea			class			accepted			Chromista	Ciliophora	Spirotrichea			
7908305	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Kinetofragminophora		Kinetofragminophora	Kinetofragminophora			class			accepted			Chromista	Ciliophora	Kinetofragminophora			
8235041	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Heterotrichea		Heterotrichea	Heterotrichea			class			accepted			Chromista	Ciliophora	Heterotrichea			
8319235	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Gymnostomatea		Gymnostomatea	Gymnostomatea			class			accepted			Chromista	Ciliophora	Gymnostomatea			
7732358	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Oligotrichea		Oligotrichea	Oligotrichea			class			accepted			Chromista	Ciliophora	Oligotrichea			
7478606	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Karyorelictea		Karyorelictea	Karyorelictea			class			accepted			Chromista	Ciliophora	Karyorelictea			
8006472	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Oligohymenophorea		Oligohymenophorea	Oligohymenophorea			class			accepted			Chromista	Ciliophora	Oligohymenophorea			
7665255	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Phyllopharyngea		Phyllopharyngea	Phyllopharyngea			class			accepted			Chromista	Ciliophora	Phyllopharyngea			
7589559	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Litostomatea		Litostomatea	Litostomatea			class			accepted			Chromista	Ciliophora	Litostomatea			
8168405	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Cyrtophoria		Cyrtophoria	Cyrtophoria			class			accepted			Chromista	Ciliophora	Cyrtophoria			
7550408	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Hypotrichea		Hypotrichea	Hypotrichea			class			accepted			Chromista	Ciliophora	Hypotrichea			
7551344	7ddf754f-d193-4cc9-b351-99906754a03b	7765738			Nassophorea		Nassophorea	Nassophorea			class			accepted			Chromista	Ciliophora	Nassophorea			
929	7ddf754f-d193-4cc9-b351-99906754a03b	9697020			Centrohelida		Centrohelida	Centrohelida			order			accepted			Chromista	Heliozoa		Centrohelida		
391	7ddf754f-d193-4cc9-b351-99906754a03b	9697020			Desmothoracida		Desmothoracida	Desmothoracida			order			accepted			Chromista	Heliozoa		Desmothoracida		
10750878	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10764595			UBA920						order			accepted			Bacteria	Patescibacteria	Doudnabacteria	UBA920		
9807358	7ddf754f-d193-4cc9-b351-99906754a03b	9697020			Microhelida		Microhelida	Microhelida			order			accepted			Chromista	Heliozoa		Microhelida		
7434778	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Globothalamea		Globothalamea	Globothalamea			class		Pawlowski, J., Holzmann, M., & Tyszka, J. (2013). New supraordinal classification of Foraminifera: Molecules meet morphology. Marine Micropaleontology, 100: 1–10. https://doi.org/10.1016/j.marmicro.2013.04.002	accepted			Chromista	Foraminifera	Globothalamea			
8297263	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Tubothalamea		Tubothalamea	Tubothalamea			class		Pawlowski, J., Holzmann, M., & Tyszka, J. (2013). New supraordinal classification of Foraminifera: Molecules meet morphology. Marine Micropaleontology, 100: 1–10. https://doi.org/10.1016/j.marmicro.2013.04.002	accepted			Chromista	Foraminifera	Tubothalamea			
11180110	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Polymorphinida		Polymorphinida	Polymorphinida			order			accepted			Chromista	Foraminifera		Polymorphinida		
11161246	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Endothyrida		Endothyrida	Endothyrida			order			accepted			Chromista	Foraminifera		Endothyrida		
11179383	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Nodosariida		Nodosariida	Nodosariida			order			accepted			Chromista	Foraminifera		Nodosariida		
11128784	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Parathuramminida		Parathuramminida	Parathuramminida			order		Bykova, E. V. (1955). Фораминиферы, радиолярии и остракоды девона Волго-Уральской области и Центрального девонского поля и их значение для стратиграфии - Devonian foraminifera and radiolaria of the Volga-Urals district and central Devonian field, and their significance for stratigraphy. Trudy Vsesoyuznogo Neftyanogo Nauchno-Issledovatel ’Skogo Geologorazvedochnogo Lnstituta (VNIGRI), Nov. Ser., 87: 5–190. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=331591	accepted			Chromista	Foraminifera		Parathuramminida		
7861739	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Fusulinida		Fusulinida	Fusulinida			order		Wedekind, R. (1937). Einführung in die Grundlagen der historischen Geologie.II. Mikrobiostratigraphie. Die Korallen- und Foraminiferenzeit. Ferdinand Enke Verlag, 8: 1–136. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=280834	accepted			Chromista	Foraminifera		Fusulinida		
11151631	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Vaginulinida		Vaginulinida	Vaginulinida			order			accepted			Chromista	Foraminifera		Vaginulinida		
8363803	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Involutinida		Involutinida	Involutinida			order			accepted			Chromista	Foraminifera		Involutinida		
8086060	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Lagenida		Lagenida	Lagenida			order			accepted			Chromista	Foraminifera		Lagenida		
7617014	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Allogromiida		Allogromiida	Allogromiida			order		Loeblich, R., & Tappan, H. (1961). Remarks on the systematics of the Sarkodina (Protozoa), renamed homonyms and new and validated genera. Proceedings of the Biological Society of Washington, 74: 213–234. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=275528	accepted			Chromista	Foraminifera		Allogromiida		
8142878	7ddf754f-d193-4cc9-b351-99906754a03b	8376456			Astrorhizida		Astrorhizida	Astrorhizida			order		Lankester, E. R. (1885). Protozoa. In: Anon (ed.): Encyclopaedia Britannica, 9th ed. 19: 830–866. https://www.marinespecies.org/foraminifera/aphia.php?p=sourcedetails&id=359056	accepted			Chromista	Foraminifera		Astrorhizida		
311	7ddf754f-d193-4cc9-b351-99906754a03b	8158183			Labyrinthulea		Labyrinthulea	Labyrinthulea			class			accepted			Chromista	Bigyra	Labyrinthulea			
11618826	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10760695			JAHIVN01						order			accepted			Bacteria	Patescibacteria	Dojkabacteria	JAHIVN01		
10863092	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10760695			B142						order			accepted			Bacteria	Patescibacteria	Dojkabacteria	B142		
10863235	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10760695			SC72						order			accepted			Bacteria	Patescibacteria	Dojkabacteria	SC72		
11570617	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10760695			J137						order			accepted			Bacteria	Patescibacteria	Dojkabacteria	J137		
11695654	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10760695			JAFGLO01						order			accepted			Bacteria	Patescibacteria	Dojkabacteria	JAFGLO01		
10888688	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11656451			Absconditabacterales		Absconditabacterales	Absconditabacterales			order			accepted			Bacteria	Patescibacteria	JAEDAM01	Absconditabacterales		
10721686	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11656451			BD1-5						order			accepted			Bacteria	Patescibacteria	JAEDAM01	BD1-5		
11177483	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			VFKW01						order			accepted			Bacteria	Patescibacteria	UBA1384	VFKW01		
10852092	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			UBA12157						order			accepted			Bacteria	Patescibacteria	UBA1384	UBA12157		
11125412	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			DTQI01						order			accepted			Bacteria	Patescibacteria	UBA1384	DTQI01		
11547230	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			JAHJRZ01						order			accepted			Bacteria	Patescibacteria	UBA1384	JAHJRZ01		
10893443	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			XYA2-FULL-43-10						order			accepted			Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10		
11213713	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			DTIG01						order			accepted			Bacteria	Patescibacteria	UBA1384	DTIG01		
10746234	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			GWA2-35-9						order			accepted			Bacteria	Patescibacteria	UBA1384	GWA2-35-9		
11475073	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			JACPKC01						order			accepted			Bacteria	Patescibacteria	UBA1384	JACPKC01		
11176810	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			CAJBMM01						order			accepted			Bacteria	Patescibacteria	UBA1384	CAJBMM01		
11161462	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			CAILIB01						order			accepted			Bacteria	Patescibacteria	UBA1384	CAILIB01		
11130131	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			UBA12157_A						order			accepted			Bacteria	Patescibacteria	UBA1384	UBA12157_A		
10743489	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854746			2-12-FULL-50-11						order			accepted			Bacteria	Patescibacteria	UBA1384	2-12-FULL-50-11		
9767620	7ddf754f-d193-4cc9-b351-99906754a03b	9735352			Heliomonadida		Heliomonadida	Heliomonadida			order		Cavalier-Smith, T. (1993). The protozoan phylum Opalozoa. Journal of Eukaryotic Microbiology. 40(5): 609-615.	accepted			Chromista		Endohelea	Heliomonadida		
11815116	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			JACOXO01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	JACOXO01		
11783553	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			JADHYG01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	JADHYG01		
10678519	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			Curtissbacterales		Curtissbacterales	Curtissbacterales			order			accepted			Bacteria	Patescibacteria	Microgenomatia	Curtissbacterales		
11756048	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			VGLL01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	VGLL01		
10767619	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UBA10105						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UBA10105		
11167644	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UBA12405						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UBA12405		
11204549	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			0-14-0-10-38-17						order			accepted			Bacteria	Patescibacteria	Microgenomatia	0-14-0-10-38-17		
10784857	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			Levybacterales		Levybacterales	Levybacterales			order			accepted			Bacteria	Patescibacteria	Microgenomatia	Levybacterales		
10701319	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UBA1406						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UBA1406		
10817132	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			2-02-FULL-39-11						order			accepted			Bacteria	Patescibacteria	Microgenomatia	2-02-FULL-39-11		
11119153	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UM-FILTER-39-15						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UM-FILTER-39-15		
11509626	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			JACPZF01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	JACPZF01		
10696643	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UBA1400						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UBA1400		
10779635	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			GWA2-44-7						order			accepted			Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7		
10883543	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			Daviesbacterales		Daviesbacterales	Daviesbacterales			order			accepted			Bacteria	Patescibacteria	Microgenomatia	Daviesbacterales		
11152430	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			JAADGY01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	JAADGY01		
11122267	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			PFEM01						order			accepted			Bacteria	Patescibacteria	Microgenomatia	PFEM01		
11155535	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			UM-FILTER-40-11						order			accepted			Bacteria	Patescibacteria	Microgenomatia	UM-FILTER-40-11		
10766006	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10854011			Woykebacterales		Woykebacterales	Woykebacterales			order			accepted			Bacteria	Patescibacteria	Microgenomatia	Woykebacterales		
11772652	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10694230			JACQLU01						order			accepted			Bacteria	Patescibacteria	Andersenbacteria	JACQLU01		
10869744	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10694230			UBA10190						order			accepted			Bacteria	Patescibacteria	Andersenbacteria	UBA10190		
10833588	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			Paceibacterales		Paceibacterales	Paceibacterales			order			accepted			Bacteria	Patescibacteria	Paceibacteria	Paceibacterales		
10841018	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			2-02-FULL-40-12						order			accepted			Bacteria	Patescibacteria	Paceibacteria	2-02-FULL-40-12		
11791048	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			JACPHC01						order			accepted			Bacteria	Patescibacteria	Paceibacteria	JACPHC01		
10672174	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			Terrybacterales		Terrybacterales	Terrybacterales			order			accepted			Bacteria	Patescibacteria	Paceibacteria	Terrybacterales		
10888474	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			Spechtbacterales		Spechtbacterales	Spechtbacterales			order			accepted			Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales		
10703747	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			GWC2-36-17						order			accepted			Bacteria	Patescibacteria	Paceibacteria	GWC2-36-17		
11133769	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			UBA9936						order			accepted			Bacteria	Patescibacteria	Paceibacteria	UBA9936		
11864845	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			JAHCSD01						order			accepted			Bacteria	Patescibacteria	Paceibacteria	JAHCSD01		
10851752	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			UBA6257						order			accepted			Bacteria	Patescibacteria	Paceibacteria	UBA6257		
10754394	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			Portnoybacterales		Portnoybacterales	Portnoybacterales			order			accepted			Bacteria	Patescibacteria	Paceibacteria	Portnoybacterales		
10697734	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			Ryanbacterales		Ryanbacterales	Ryanbacterales			order			accepted			Bacteria	Patescibacteria	Paceibacteria	Ryanbacterales		
11155977	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			UBA9983_A						order			accepted			Bacteria	Patescibacteria	Paceibacteria	UBA9983_A		
11156705	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			SW-4-49-11						order			accepted			Bacteria	Patescibacteria	Paceibacteria	SW-4-49-11		
11855948	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	10718966			JACPXH01						order			accepted			Bacteria	Patescibacteria	Paceibacteria	JACPXH01		
